Device/Package xc7k480tffg1156 12/21/2011 11:16:42,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
AN18,IO_L7N_T1_11,1,11,NA,NA,HR,NA
AP16,IO_L8P_T1_11,1,11,NA,NA,HR,NA
AP17,IO_L8N_T1_11,1,11,NA,NA,HR,NA
AM17,IO_L9P_T1_DQS_11,1,11,NA,NA,HR,NA
AM18,IO_L9N_T1_DQS_11,1,11,NA,NA,HR,NA
AL16,IO_L10P_T1_11,1,11,NA,NA,HR,NA
AM16,IO_L10N_T1_11,1,11,NA,NA,HR,NA
AL20,IO_L11P_T1_SRCC_11,1,11,NA,NA,HR,NA
AM20,IO_L11N_T1_SRCC_11,1,11,NA,NA,HR,NA
AL18,IO_L12P_T1_MRCC_11,1,11,NA,NA,HR,NA
AL19,IO_L12N_T1_MRCC_11,1,11,NA,NA,HR,NA
AK18,IO_L13P_T2_MRCC_11,2,11,NA,NA,HR,NA
AK19,IO_L13N_T2_MRCC_11,2,11,NA,NA,HR,NA
AH19,IO_L14P_T2_SRCC_11,2,11,NA,NA,HR,NA
AJ19,IO_L14N_T2_SRCC_11,2,11,NA,NA,HR,NA
AK16,IO_L15P_T2_DQS_11,2,11,NA,NA,HR,NA
AK17,IO_L15N_T2_DQS_11,2,11,NA,NA,HR,NA
AJ16,IO_L16P_T2_11,2,11,NA,NA,HR,NA
AJ17,IO_L16N_T2_11,2,11,NA,NA,HR,NA
AH17,IO_L17P_T2_11,2,11,NA,NA,HR,NA
AH18,IO_L17N_T2_11,2,11,NA,NA,HR,NA
AG16,IO_L18P_T2_11,2,11,NA,NA,HR,NA
AG17,IO_L18N_T2_11,2,11,NA,NA,HR,NA
AJ22,IO_L19P_T3_11,3,11,NA,NA,HR,NA
AK22,IO_L19N_T3_VREF_11,3,11,NA,NA,HR,NA
AJ21,IO_L20P_T3_11,3,11,NA,NA,HR,NA
AK21,IO_L20N_T3_11,3,11,NA,NA,HR,NA
AH20,IO_L21P_T3_DQS_11,3,11,NA,NA,HR,NA
AJ20,IO_L21N_T3_DQS_11,3,11,NA,NA,HR,NA
AG20,IO_L22P_T3_11,3,11,NA,NA,HR,NA
AG21,IO_L22N_T3_11,3,11,NA,NA,HR,NA
AG22,IO_L23P_T3_11,3,11,NA,NA,HR,NA
AH22,IO_L23N_T3_11,3,11,NA,NA,HR,NA
AG23,IO_L24P_T3_11,3,11,NA,NA,HR,NA
AH23,IO_L24N_T3_11,3,11,NA,NA,HR,NA
AG15,IO_25_11,NA,11,NA,NA,HR,NA
AD25,IO_0_12,NA,12,NA,NA,HR,NA
AM23,IO_L1P_T0_12,0,12,NA,NA,HR,NA
AN23,IO_L1N_T0_12,0,12,NA,NA,HR,NA
AN24,IO_L2P_T0_12,0,12,NA,NA,HR,NA
AP24,IO_L2N_T0_12,0,12,NA,NA,HR,NA
AN25,IO_L3P_T0_DQS_12,0,12,NA,NA,HR,NA
AP25,IO_L3N_T0_DQS_12,0,12,NA,NA,HR,NA
AP26,IO_L4P_T0_12,0,12,NA,NA,HR,NA
AP27,IO_L4N_T0_12,0,12,NA,NA,HR,NA
AN27,IO_L5P_T0_12,0,12,NA,NA,HR,NA
AN28,IO_L5N_T0_12,0,12,NA,NA,HR,NA
AM27,IO_L6P_T0_12,0,12,NA,NA,HR,NA
AM28,IO_L6N_T0_VREF_12,0,12,NA,NA,HR,NA
AM25,IO_L7P_T1_12,1,12,NA,NA,HR,NA
AM26,IO_L7N_T1_12,1,12,NA,NA,HR,NA
AJ29,IO_L8P_T1_12,1,12,NA,NA,HR,NA
AK29,IO_L8N_T1_12,1,12,NA,NA,HR,NA
AK24,IO_L9P_T1_DQS_12,1,12,NA,NA,HR,NA
AL24,IO_L9N_T1_DQS_12,1,12,NA,NA,HR,NA
AK28,IO_L10P_T1_12,1,12,NA,NA,HR,NA
AL28,IO_L10N_T1_12,1,12,NA,NA,HR,NA
AL25,IO_L11P_T1_SRCC_12,1,12,NA,NA,HR,NA
AL26,IO_L11N_T1_SRCC_12,1,12,NA,NA,HR,NA
AK26,IO_L12P_T1_MRCC_12,1,12,NA,NA,HR,NA
AK27,IO_L12N_T1_MRCC_12,1,12,NA,NA,HR,NA
AJ26,IO_L13P_T2_MRCC_12,2,12,NA,NA,HR,NA
AJ27,IO_L13N_T2_MRCC_12,2,12,NA,NA,HR,NA
AH27,IO_L14P_T2_SRCC_12,2,12,NA,NA,HR,NA
AH28,IO_L14N_T2_SRCC_12,2,12,NA,NA,HR,NA
AH25,IO_L15P_T2_DQS_12,2,12,NA,NA,HR,NA
AJ25,IO_L15N_T2_DQS_12,2,12,NA,NA,HR,NA
AH24,IO_L16P_T2_12,2,12,NA,NA,HR,NA
AJ24,IO_L16N_T2_12,2,12,NA,NA,HR,NA
AG26,IO_L17P_T2_12,2,12,NA,NA,HR,NA
AG27,IO_L17N_T2_12,2,12,NA,NA,HR,NA
AG28,IO_L18P_T2_12,2,12,NA,NA,HR,NA
AH29,IO_L18N_T2_12,2,12,NA,NA,HR,NA
AD29,IO_L19P_T3_12,3,12,NA,NA,HR,NA
AE29,IO_L19N_T3_VREF_12,3,12,NA,NA,HR,NA
AF28,IO_L20P_T3_12,3,12,NA,NA,HR,NA
AF29,IO_L20N_T3_12,3,12,NA,NA,HR,NA
AE27,IO_L21P_T3_DQS_12,3,12,NA,NA,HR,NA
AE28,IO_L21N_T3_DQS_12,3,12,NA,NA,HR,NA
AE26,IO_L22P_T3_12,3,12,NA,NA,HR,NA
AF26,IO_L22N_T3_12,3,12,NA,NA,HR,NA
AE24,IO_L23P_T3_12,3,12,NA,NA,HR,NA
AF24,IO_L23N_T3_12,3,12,NA,NA,HR,NA
AF25,IO_L24P_T3_12,3,12,NA,NA,HR,NA
AG25,IO_L24N_T3_12,3,12,NA,NA,HR,NA
AD24,IO_25_12,NA,12,NA,NA,HR,NA
AC30,IO_0_13,NA,13,NA,NA,HR,NA
AC32,IO_L1P_T0_13,0,13,NA,NA,HR,NA
AC33,IO_L1N_T0_13,0,13,NA,NA,HR,NA
AC34,IO_L2P_T0_13,0,13,NA,NA,HR,NA
AD34,IO_L2N_T0_13,0,13,NA,NA,HR,NA
AE34,IO_L3P_T0_DQS_13,0,13,NA,NA,HR,NA
AF34,IO_L3N_T0_DQS_13,0,13,NA,NA,HR,NA
AE33,IO_L4P_T0_13,0,13,NA,NA,HR,NA
AF33,IO_L4N_T0_13,0,13,NA,NA,HR,NA
AE31,IO_L5P_T0_13,0,13,NA,NA,HR,NA
AE32,IO_L5N_T0_13,0,13,NA,NA,HR,NA
AD31,IO_L6P_T0_13,0,13,NA,NA,HR,NA
AD32,IO_L6N_T0_VREF_13,0,13,NA,NA,HR,NA
AH34,IO_L7P_T1_13,1,13,NA,NA,HR,NA
AJ34,IO_L7N_T1_13,1,13,NA,NA,HR,NA
AF30,IO_L8P_T1_13,1,13,NA,NA,HR,NA
AG30,IO_L8N_T1_13,1,13,NA,NA,HR,NA
AG33,IO_L9P_T1_DQS_13,1,13,NA,NA,HR,NA
AH33,IO_L9N_T1_DQS_13,1,13,NA,NA,HR,NA
AH30,IO_L10P_T1_13,1,13,NA,NA,HR,NA
AJ30,IO_L10N_T1_13,1,13,NA,NA,HR,NA
AG32,IO_L11P_T1_SRCC_13,1,13,NA,NA,HR,NA
AH32,IO_L11N_T1_SRCC_13,1,13,NA,NA,HR,NA
AF31,IO_L12P_T1_MRCC_13,1,13,NA,NA,HR,NA
AG31,IO_L12N_T1_MRCC_13,1,13,NA,NA,HR,NA
AJ31,IO_L13P_T2_MRCC_13,2,13,NA,NA,HR,NA
AK31,IO_L13N_T2_MRCC_13,2,13,NA,NA,HR,NA
AJ32,IO_L14P_T2_SRCC_13,2,13,NA,NA,HR,NA
AK32,IO_L14N_T2_SRCC_13,2,13,NA,NA,HR,NA
AK33,IO_L15P_T2_DQS_13,2,13,NA,NA,HR,NA
AL33,IO_L15N_T2_DQS_13,2,13,NA,NA,HR,NA
AK34,IO_L16P_T2_13,2,13,NA,NA,HR,NA
AL34,IO_L16N_T2_13,2,13,NA,NA,HR,NA
AL30,IO_L17P_T2_13,2,13,NA,NA,HR,NA
AL31,IO_L17N_T2_13,2,13,NA,NA,HR,NA
AL29,IO_L18P_T2_13,2,13,NA,NA,HR,NA
AM30,IO_L18N_T2_13,2,13,NA,NA,HR,NA
AM31,IO_L19P_T3_13,3,13,NA,NA,HR,NA
AM32,IO_L19N_T3_VREF_13,3,13,NA,NA,HR,NA
AM33,IO_L20P_T3_13,3,13,NA,NA,HR,NA
AN34,IO_L20N_T3_13,3,13,NA,NA,HR,NA
AN32,IO_L21P_T3_DQS_13,3,13,NA,NA,HR,NA
AP33,IO_L21N_T3_DQS_13,3,13,NA,NA,HR,NA
AP31,IO_L22P_T3_13,3,13,NA,NA,HR,NA
AP32,IO_L22N_T3_13,3,13,NA,NA,HR,NA
AP29,IO_L23P_T3_13,3,13,NA,NA,HR,NA
AP30,IO_L23N_T3_13,3,13,NA,NA,HR,NA
AN29,IO_L24P_T3_13,3,13,NA,NA,HR,NA
AN30,IO_L24N_T3_13,3,13,NA,NA,HR,NA
AD30,IO_25_13,NA,13,NA,NA,HR,NA
AA24,IO_0_14,NA,14,NA,NA,HR,NA
AA33,IO_L1P_T0_D00_MOSI_14,0,14,NA,NA,HR,NA
AA34,IO_L1N_T0_D01_DIN_14,0,14,NA,NA,HR,NA
Y33,IO_L2P_T0_D02_14,0,14,NA,NA,HR,NA
Y34,IO_L2N_T0_D03_14,0,14,NA,NA,HR,NA
V34,IO_L3P_T0_DQS_PUDC_B_14,0,14,NA,NA,HR,NA
W34,IO_L3N_T0_DQS_EMCCLK_14,0,14,NA,NA,HR,NA
V32,IO_L4P_T0_D04_14,0,14,NA,NA,HR,NA
V33,IO_L4N_T0_D05_14,0,14,NA,NA,HR,NA
W31,IO_L5P_T0_D06_14,0,14,NA,NA,HR,NA
W32,IO_L5N_T0_D07_14,0,14,NA,NA,HR,NA
V30,IO_L6P_T0_FCS_B_14,0,14,NA,NA,HR,NA
W30,IO_L6N_T0_D08_VREF_14,0,14,NA,NA,HR,NA
V25,IO_L7P_T1_D09_14,1,14,NA,NA,HR,NA
W25,IO_L7N_T1_D10_14,1,14,NA,NA,HR,NA
V29,IO_L8P_T1_D11_14,1,14,NA,NA,HR,NA
W29,IO_L8N_T1_D12_14,1,14,NA,NA,HR,NA
V27,IO_L9P_T1_DQS_14,1,14,NA,NA,HR,NA
V28,IO_L9N_T1_DQS_D13_14,1,14,NA,NA,HR,NA
W24,IO_L10P_T1_D14_14,1,14,NA,NA,HR,NA
Y24,IO_L10N_T1_D15_14,1,14,NA,NA,HR,NA
W26,IO_L11P_T1_SRCC_14,1,14,NA,NA,HR,NA
W27,IO_L11N_T1_SRCC_14,1,14,NA,NA,HR,NA
Y26,IO_L12P_T1_MRCC_14,1,14,NA,NA,HR,NA
Y27,IO_L12N_T1_MRCC_14,1,14,NA,NA,HR,NA
AA28,IO_L13P_T2_MRCC_14,2,14,NA,NA,HR,NA
AA29,IO_L13N_T2_MRCC_14,2,14,NA,NA,HR,NA
Y28,IO_L14P_T2_SRCC_14,2,14,NA,NA,HR,NA
Y29,IO_L14N_T2_SRCC_14,2,14,NA,NA,HR,NA
AB30,IO_L15P_T2_DQS_RDWR_B_14,2,14,NA,NA,HR,NA
AB31,IO_L15N_T2_DQS_DOUT_CSO_B_14,2,14,NA,NA,HR,NA
Y31,IO_L16P_T2_CSI_B_14,2,14,NA,NA,HR,NA
Y32,IO_L16N_T2_A15_D31_14,2,14,NA,NA,HR,NA
AB32,IO_L17P_T2_A14_D30_14,2,14,NA,NA,HR,NA
AB33,IO_L17N_T2_A13_D29_14,2,14,NA,NA,HR,NA
AA30,IO_L18P_T2_A12_D28_14,2,14,NA,NA,HR,NA
AA31,IO_L18N_T2_A11_D27_14,2,14,NA,NA,HR,NA
AA26,IO_L19P_T3_A10_D26_14,3,14,NA,NA,HR,NA
AB26,IO_L19N_T3_A09_D25_VREF_14,3,14,NA,NA,HR,NA
AB27,IO_L20P_T3_A08_D24_14,3,14,NA,NA,HR,NA
AB28,IO_L20N_T3_A07_D23_14,3,14,NA,NA,HR,NA
AA25,IO_L21P_T3_DQS_14,3,14,NA,NA,HR,NA
AB25,IO_L21N_T3_DQS_A06_D22_14,3,14,NA,NA,HR,NA
AC27,IO_L22P_T3_A05_D21_14,3,14,NA,NA,HR,NA
AD27,IO_L22N_T3_A04_D20_14,3,14,NA,NA,HR,NA
AC28,IO_L23P_T3_A03_D19_14,3,14,NA,NA,HR,NA
AC29,IO_L23N_T3_A02_D18_14,3,14,NA,NA,HR,NA
AC25,IO_L24P_T3_A01_D17_14,3,14,NA,NA,HR,NA
AD26,IO_L24N_T3_A00_D16_14,3,14,NA,NA,HR,NA
AC24,IO_25_14,NA,14,NA,NA,HR,NA
T24,IO_0_15,NA,15,NA,NA,HR,NA
N28,IO_L1P_T0_AD0P_15,0,15,NA,NA,HR,NA
M28,IO_L1N_T0_AD0N_15,0,15,NA,NA,HR,NA
P29,IO_L2P_T0_AD8P_15,0,15,NA,NA,HR,NA
N29,IO_L2N_T0_AD8N_15,0,15,NA,NA,HR,NA
P27,IO_L3P_T0_DQS_AD1P_15,0,15,NA,NA,HR,NA
N27,IO_L3N_T0_DQS_AD1N_15,0,15,NA,NA,HR,NA
N24,IO_L4P_T0_AD9P_15,0,15,NA,NA,HR,NA
N25,IO_L4N_T0_AD9N_15,0,15,NA,NA,HR,NA
P25,IO_L5P_T0_AD2P_15,0,15,NA,NA,HR,NA
P26,IO_L5N_T0_AD2N_15,0,15,NA,NA,HR,NA
R24,IO_L6P_T0_15,0,15,NA,NA,HR,NA
P24,IO_L6N_T0_VREF_15,0,15,NA,NA,HR,NA
R26,IO_L7P_T1_AD10P_15,1,15,NA,NA,HR,NA
R27,IO_L7N_T1_AD10N_15,1,15,NA,NA,HR,NA
T25,IO_L8P_T1_AD3P_15,1,15,NA,NA,HR,NA
T26,IO_L8N_T1_AD3N_15,1,15,NA,NA,HR,NA
U25,IO_L9P_T1_DQS_AD11P_15,1,15,NA,NA,HR,NA
U26,IO_L9N_T1_DQS_AD11N_15,1,15,NA,NA,HR,NA
U27,IO_L10P_T1_AD4P_15,1,15,NA,NA,HR,NA
U28,IO_L10N_T1_AD4N_15,1,15,NA,NA,HR,NA
T28,IO_L11P_T1_SRCC_AD12P_15,1,15,NA,NA,HR,NA
T29,IO_L11N_T1_SRCC_AD12N_15,1,15,NA,NA,HR,NA
R28,IO_L12P_T1_MRCC_AD5P_15,1,15,NA,NA,HR,NA
R29,IO_L12N_T1_MRCC_AD5N_15,1,15,NA,NA,HR,NA
R31,IO_L13P_T2_MRCC_15,2,15,NA,NA,HR,NA
P31,IO_L13N_T2_MRCC_15,2,15,NA,NA,HR,NA
P30,IO_L14P_T2_SRCC_15,2,15,NA,NA,HR,NA
N30,IO_L14N_T2_SRCC_15,2,15,NA,NA,HR,NA
M30,IO_L15P_T2_DQS_15,2,15,NA,NA,HR,NA
M31,IO_L15N_T2_DQS_ADV_B_15,2,15,NA,NA,HR,NA
N32,IO_L16P_T2_A28_15,2,15,NA,NA,HR,NA
M32,IO_L16N_T2_A27_15,2,15,NA,NA,HR,NA
N33,IO_L17P_T2_A26_15,2,15,NA,NA,HR,NA
M33,IO_L17N_T2_A25_15,2,15,NA,NA,HR,NA
P34,IO_L18P_T2_A24_15,2,15,NA,NA,HR,NA
N34,IO_L18N_T2_A23_15,2,15,NA,NA,HR,NA
U30,IO_L19P_T3_A22_15,3,15,NA,NA,HR,NA
U31,IO_L19N_T3_A21_VREF_15,3,15,NA,NA,HR,NA
T30,IO_L20P_T3_A20_15,3,15,NA,NA,HR,NA
T31,IO_L20N_T3_A19_15,3,15,NA,NA,HR,NA
U32,IO_L21P_T3_DQS_15,3,15,NA,NA,HR,NA
U33,IO_L21N_T3_DQS_A18_15,3,15,NA,NA,HR,NA
R32,IO_L22P_T3_A17_15,3,15,NA,NA,HR,NA
P32,IO_L22N_T3_A16_15,3,15,NA,NA,HR,NA
T33,IO_L23P_T3_FOE_B_15,3,15,NA,NA,HR,NA
T34,IO_L23N_T3_FWE_B_15,3,15,NA,NA,HR,NA
R33,IO_L24P_T3_RS1_15,3,15,NA,NA,HR,NA
R34,IO_L24N_T3_RS0_15,3,15,NA,NA,HR,NA
V24,IO_25_15,NA,15,NA,NA,HR,NA
J29,IO_0_16,NA,16,NA,NA,HR,NA
A29,IO_L1P_T0_16,0,16,NA,NA,HR,NA
A30,IO_L1N_T0_16,0,16,NA,NA,HR,NA
B30,IO_L2P_T0_16,0,16,NA,NA,HR,NA
A31,IO_L2N_T0_16,0,16,NA,NA,HR,NA
B31,IO_L3P_T0_DQS_16,0,16,NA,NA,HR,NA
B32,IO_L3N_T0_DQS_16,0,16,NA,NA,HR,NA
B33,IO_L4P_T0_16,0,16,NA,NA,HR,NA
A33,IO_L4N_T0_16,0,16,NA,NA,HR,NA
C32,IO_L5P_T0_16,0,16,NA,NA,HR,NA
C33,IO_L5N_T0_16,0,16,NA,NA,HR,NA
C29,IO_L6P_T0_16,0,16,NA,NA,HR,NA
C30,IO_L6N_T0_VREF_16,0,16,NA,NA,HR,NA
D29,IO_L7P_T1_16,1,16,NA,NA,HR,NA
D30,IO_L7N_T1_16,1,16,NA,NA,HR,NA
F34,IO_L8P_T1_16,1,16,NA,NA,HR,NA
E34,IO_L8N_T1_16,1,16,NA,NA,HR,NA
D34,IO_L9P_T1_DQS_16,1,16,NA,NA,HR,NA
C34,IO_L9N_T1_DQS_16,1,16,NA,NA,HR,NA
F33,IO_L10P_T1_16,1,16,NA,NA,HR,NA
E33,IO_L10N_T1_16,1,16,NA,NA,HR,NA
E31,IO_L11P_T1_SRCC_16,1,16,NA,NA,HR,NA
D31,IO_L11N_T1_SRCC_16,1,16,NA,NA,HR,NA
E32,IO_L12P_T1_MRCC_16,1,16,NA,NA,HR,NA
D32,IO_L12N_T1_MRCC_16,1,16,NA,NA,HR,NA
G30,IO_L13P_T2_MRCC_16,2,16,NA,NA,HR,NA
F30,IO_L13N_T2_MRCC_16,2,16,NA,NA,HR,NA
G31,IO_L14P_T2_SRCC_16,2,16,NA,NA,HR,NA
F31,IO_L14N_T2_SRCC_16,2,16,NA,NA,HR,NA
H29,IO_L15P_T2_DQS_16,2,16,NA,NA,HR,NA
H30,IO_L15N_T2_DQS_16,2,16,NA,NA,HR,NA
F29,IO_L16P_T2_16,2,16,NA,NA,HR,NA
E29,IO_L16N_T2_16,2,16,NA,NA,HR,NA
H32,IO_L17P_T2_16,2,16,NA,NA,HR,NA
G32,IO_L17N_T2_16,2,16,NA,NA,HR,NA
H33,IO_L18P_T2_16,2,16,NA,NA,HR,NA
G33,IO_L18N_T2_16,2,16,NA,NA,HR,NA
J30,IO_L19P_T3_16,3,16,NA,NA,HR,NA
J31,IO_L19N_T3_VREF_16,3,16,NA,NA,HR,NA
L31,IO_L20P_T3_16,3,16,NA,NA,HR,NA
K31,IO_L20N_T3_16,3,16,NA,NA,HR,NA
K32,IO_L21P_T3_DQS_16,3,16,NA,NA,HR,NA
J32,IO_L21N_T3_DQS_16,3,16,NA,NA,HR,NA
L33,IO_L22P_T3_16,3,16,NA,NA,HR,NA
K33,IO_L22N_T3_16,3,16,NA,NA,HR,NA
L34,IO_L23P_T3_16,3,16,NA,NA,HR,NA
K34,IO_L23N_T3_16,3,16,NA,NA,HR,NA
J34,IO_L24P_T3_16,3,16,NA,NA,HR,NA
H34,IO_L24N_T3_16,3,16,NA,NA,HR,NA
L30,IO_25_16,NA,16,NA,NA,HR,NA
H23,IO_0_17,NA,17,NA,NA,HR,NA
C24,IO_L1P_T0_17,0,17,NA,NA,HR,NA
C25,IO_L1N_T0_17,0,17,NA,NA,HR,NA
A24,IO_L2P_T0_17,0,17,NA,NA,HR,NA
A25,IO_L2N_T0_17,0,17,NA,NA,HR,NA
B25,IO_L3P_T0_DQS_17,0,17,NA,NA,HR,NA
A26,IO_L3N_T0_DQS_17,0,17,NA,NA,HR,NA
B26,IO_L4P_T0_17,0,17,NA,NA,HR,NA
B27,IO_L4N_T0_17,0,17,NA,NA,HR,NA
B28,IO_L5P_T0_17,0,17,NA,NA,HR,NA
A28,IO_L5N_T0_17,0,17,NA,NA,HR,NA
C27,IO_L6P_T0_17,0,17,NA,NA,HR,NA
C28,IO_L6N_T0_VREF_17,0,17,NA,NA,HR,NA
F24,IO_L7P_T1_17,1,17,NA,NA,HR,NA
E24,IO_L7N_T1_17,1,17,NA,NA,HR,NA
D26,IO_L8P_T1_17,1,17,NA,NA,HR,NA
D27,IO_L8N_T1_17,1,17,NA,NA,HR,NA
D24,IO_L9P_T1_DQS_17,1,17,NA,NA,HR,NA
D25,IO_L9N_T1_DQS_17,1,17,NA,NA,HR,NA
F28,IO_L10P_T1_17,1,17,NA,NA,HR,NA
E28,IO_L10N_T1_17,1,17,NA,NA,HR,NA
F25,IO_L11P_T1_SRCC_17,1,17,NA,NA,HR,NA
F26,IO_L11N_T1_SRCC_17,1,17,NA,NA,HR,NA
E26,IO_L12P_T1_MRCC_17,1,17,NA,NA,HR,NA
E27,IO_L12N_T1_MRCC_17,1,17,NA,NA,HR,NA
H27,IO_L13P_T2_MRCC_17,2,17,NA,NA,HR,NA
G27,IO_L13N_T2_MRCC_17,2,17,NA,NA,HR,NA
G25,IO_L14P_T2_SRCC_17,2,17,NA,NA,HR,NA
G26,IO_L14N_T2_SRCC_17,2,17,NA,NA,HR,NA
J24,IO_L15P_T2_DQS_17,2,17,NA,NA,HR,NA
J25,IO_L15N_T2_DQS_17,2,17,NA,NA,HR,NA
H24,IO_L16P_T2_17,2,17,NA,NA,HR,NA
H25,IO_L16N_T2_17,2,17,NA,NA,HR,NA
H28,IO_L17P_T2_17,2,17,NA,NA,HR,NA
G28,IO_L17N_T2_17,2,17,NA,NA,HR,NA
J26,IO_L18P_T2_17,2,17,NA,NA,HR,NA
J27,IO_L18N_T2_17,2,17,NA,NA,HR,NA
L25,IO_L19P_T3_17,3,17,NA,NA,HR,NA
L26,IO_L19N_T3_VREF_17,3,17,NA,NA,HR,NA
L24,IO_L20P_T3_17,3,17,NA,NA,HR,NA
K24,IO_L20N_T3_17,3,17,NA,NA,HR,NA
K28,IO_L21P_T3_DQS_17,3,17,NA,NA,HR,NA
K29,IO_L21N_T3_DQS_17,3,17,NA,NA,HR,NA
K26,IO_L22P_T3_17,3,17,NA,NA,HR,NA
K27,IO_L22N_T3_17,3,17,NA,NA,HR,NA
M26,IO_L23P_T3_17,3,17,NA,NA,HR,NA
M27,IO_L23N_T3_17,3,17,NA,NA,HR,NA
L28,IO_L24P_T3_17,3,17,NA,NA,HR,NA
L29,IO_L24N_T3_17,3,17,NA,NA,HR,NA
M25,IO_25_17,NA,17,NA,NA,HR,NA
G16,IO_0_18,NA,18,NA,NA,HR,NA
H19,IO_L1P_T0_18,0,18,NA,NA,HR,NA
H20,IO_L1N_T0_18,0,18,NA,NA,HR,NA
H17,IO_L2P_T0_18,0,18,NA,NA,HR,NA
H18,IO_L2N_T0_18,0,18,NA,NA,HR,NA
G17,IO_L3P_T0_DQS_18,0,18,NA,NA,HR,NA
G18,IO_L3N_T0_DQS_18,0,18,NA,NA,HR,NA
F16,IO_L4P_T0_18,0,18,NA,NA,HR,NA
E16,IO_L4N_T0_18,0,18,NA,NA,HR,NA
E17,IO_L5P_T0_18,0,18,NA,NA,HR,NA
E18,IO_L5N_T0_18,0,18,NA,NA,HR,NA
F18,IO_L6P_T0_18,0,18,NA,NA,HR,NA
F19,IO_L6N_T0_VREF_18,0,18,NA,NA,HR,NA
G20,IO_L7P_T1_18,1,18,NA,NA,HR,NA
G21,IO_L7N_T1_18,1,18,NA,NA,HR,NA
F20,IO_L8P_T1_18,1,18,NA,NA,HR,NA
F21,IO_L8N_T1_18,1,18,NA,NA,HR,NA
G22,IO_L9P_T1_DQS_18,1,18,NA,NA,HR,NA
G23,IO_L9N_T1_DQS_18,1,18,NA,NA,HR,NA
F23,IO_L10P_T1_18,1,18,NA,NA,HR,NA
E23,IO_L10N_T1_18,1,18,NA,NA,HR,NA
D20,IO_L11P_T1_SRCC_18,1,18,NA,NA,HR,NA
D21,IO_L11N_T1_SRCC_18,1,18,NA,NA,HR,NA
E21,IO_L12P_T1_MRCC_18,1,18,NA,NA,HR,NA
E22,IO_L12N_T1_MRCC_18,1,18,NA,NA,HR,NA
E19,IO_L13P_T2_MRCC_18,2,18,NA,NA,HR,NA
D19,IO_L13N_T2_MRCC_18,2,18,NA,NA,HR,NA
C18,IO_L14P_T2_SRCC_18,2,18,NA,NA,HR,NA
C19,IO_L14N_T2_SRCC_18,2,18,NA,NA,HR,NA
D16,IO_L15P_T2_DQS_18,2,18,NA,NA,HR,NA
D17,IO_L15N_T2_DQS_18,2,18,NA,NA,HR,NA
C17,IO_L16P_T2_18,2,18,NA,NA,HR,NA
B17,IO_L16N_T2_18,2,18,NA,NA,HR,NA
B16,IO_L17P_T2_18,2,18,NA,NA,HR,NA
A16,IO_L17N_T2_18,2,18,NA,NA,HR,NA
B18,IO_L18P_T2_18,2,18,NA,NA,HR,NA
A18,IO_L18N_T2_18,2,18,NA,NA,HR,NA
D22,IO_L19P_T3_18,3,18,NA,NA,HR,NA
