Device/Package xc7k410tfbg900 8/10/2011 13:59:40,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
AB17,IO_L18P_T2_32,2,32,VCCAUX,NA,HP,NA
AC17,IO_L18N_T2_32,2,32,VCCAUX,NA,HP,NA
AE15,IO_L19P_T3_32,3,32,VCCAUX,NA,HP,NA
AE14,IO_L19N_T3_VREF_32,3,32,VCCAUX,NA,HP,NA
AA15,IO_L20P_T3_32,3,32,VCCAUX,NA,HP,NA
AB15,IO_L20N_T3_32,3,32,VCCAUX,NA,HP,NA
AC16,IO_L21P_T3_DQS_32,3,32,VCCAUX,NA,HP,NA
AC15,IO_L21N_T3_DQS_32,3,32,VCCAUX,NA,HP,NA
AC14,IO_L22P_T3_32,3,32,VCCAUX,NA,HP,NA
AD14,IO_L22N_T3_32,3,32,VCCAUX,NA,HP,NA
AA17,IO_L23P_T3_32,3,32,VCCAUX,NA,HP,NA
AA16,IO_L23N_T3_32,3,32,VCCAUX,NA,HP,NA
Y16,IO_L24P_T3_32,3,32,VCCAUX,NA,HP,NA
Y15,IO_L24N_T3_32,3,32,VCCAUX,NA,HP,NA
AB14,IO_25_VRP_32,NA,32,VCCAUX,NA,HP,NA
Y13,IO_0_VRN_33,NA,33,VCCAUX,NA,HP,NA
AA12,IO_L1P_T0_33,0,33,VCCAUX,NA,HP,NA
AB12,IO_L1N_T0_33,0,33,VCCAUX,NA,HP,NA
AA8,IO_L2P_T0_33,0,33,VCCAUX,NA,HP,NA
AB8,IO_L2N_T0_33,0,33,VCCAUX,NA,HP,NA
AB9,IO_L3P_T0_DQS_33,0,33,VCCAUX,NA,HP,NA
AC9,IO_L3N_T0_DQS_33,0,33,VCCAUX,NA,HP,NA
Y11,IO_L4P_T0_33,0,33,VCCAUX,NA,HP,NA
Y10,IO_L4N_T0_33,0,33,VCCAUX,NA,HP,NA
AA11,IO_L5P_T0_33,0,33,VCCAUX,NA,HP,NA
AA10,IO_L5N_T0_33,0,33,VCCAUX,NA,HP,NA
AA13,IO_L6P_T0_33,0,33,VCCAUX,NA,HP,NA
AB13,IO_L6N_T0_VREF_33,0,33,VCCAUX,NA,HP,NA
AB10,IO_L7P_T1_33,1,33,VCCAUX,NA,HP,NA
AC10,IO_L7N_T1_33,1,33,VCCAUX,NA,HP,NA
AD8,IO_L8P_T1_33,1,33,VCCAUX,NA,HP,NA
AE8,IO_L8N_T1_33,1,33,VCCAUX,NA,HP,NA
AC12,IO_L9P_T1_DQS_33,1,33,VCCAUX,NA,HP,NA
AC11,IO_L9N_T1_DQS_33,1,33,VCCAUX,NA,HP,NA
AD9,IO_L10P_T1_33,1,33,VCCAUX,NA,HP,NA
AE9,IO_L10N_T1_33,1,33,VCCAUX,NA,HP,NA
AE11,IO_L11P_T1_SRCC_33,1,33,VCCAUX,NA,HP,NA
AF11,IO_L11N_T1_SRCC_33,1,33,VCCAUX,NA,HP,NA
AD12,IO_L12P_T1_MRCC_33,1,33,VCCAUX,NA,HP,NA
AD11,IO_L12N_T1_MRCC_33,1,33,VCCAUX,NA,HP,NA
AG10,IO_L13P_T2_MRCC_33,2,33,VCCAUX,NA,HP,NA
AH10,IO_L13N_T2_MRCC_33,2,33,VCCAUX,NA,HP,NA
AE10,IO_L14P_T2_SRCC_33,2,33,VCCAUX,NA,HP,NA
AF10,IO_L14N_T2_SRCC_33,2,33,VCCAUX,NA,HP,NA
AJ9,IO_L15P_T2_DQS_33,2,33,VCCAUX,NA,HP,NA
AK9,IO_L15N_T2_DQS_33,2,33,VCCAUX,NA,HP,NA
AG9,IO_L16P_T2_33,2,33,VCCAUX,NA,HP,NA
AH9,IO_L16N_T2_33,2,33,VCCAUX,NA,HP,NA
AK11,IO_L17P_T2_33,2,33,VCCAUX,NA,HP,NA
AK10,IO_L17N_T2_33,2,33,VCCAUX,NA,HP,NA
AH11,IO_L18P_T2_33,2,33,VCCAUX,NA,HP,NA
AJ11,IO_L18N_T2_33,2,33,VCCAUX,NA,HP,NA
AE13,IO_L19P_T3_33,3,33,VCCAUX,NA,HP,NA
AF13,IO_L19N_T3_VREF_33,3,33,VCCAUX,NA,HP,NA
AK14,IO_L20P_T3_33,3,33,VCCAUX,NA,HP,NA
AK13,IO_L20N_T3_33,3,33,VCCAUX,NA,HP,NA
AH14,IO_L21P_T3_DQS_33,3,33,VCCAUX,NA,HP,NA
AJ14,IO_L21N_T3_DQS_33,3,33,VCCAUX,NA,HP,NA
AJ13,IO_L22P_T3_33,3,33,VCCAUX,NA,HP,NA
AJ12,IO_L22N_T3_33,3,33,VCCAUX,NA,HP,NA
AF12,IO_L23P_T3_33,3,33,VCCAUX,NA,HP,NA
AG12,IO_L23N_T3_33,3,33,VCCAUX,NA,HP,NA
AG13,IO_L24P_T3_33,3,33,VCCAUX,NA,HP,NA
AH12,IO_L24N_T3_33,3,33,VCCAUX,NA,HP,NA
AD13,IO_25_VRP_33,NA,33,VCCAUX,NA,HP,NA
AC6,IO_0_VRN_34,NA,34,VCCAUX,NA,HP,NA
AD4,IO_L1P_T0_34,0,34,VCCAUX,NA,HP,NA
AD3,IO_L1N_T0_34,0,34,VCCAUX,NA,HP,NA
AC2,IO_L2P_T0_34,0,34,VCCAUX,NA,HP,NA
AC1,IO_L2N_T0_34,0,34,VCCAUX,NA,HP,NA
AD2,IO_L3P_T0_DQS_34,0,34,VCCAUX,NA,HP,NA
AD1,IO_L3N_T0_DQS_34,0,34,VCCAUX,NA,HP,NA
AC5,IO_L4P_T0_34,0,34,VCCAUX,NA,HP,NA
AC4,IO_L4N_T0_34,0,34,VCCAUX,NA,HP,NA
AD6,IO_L5P_T0_34,0,34,VCCAUX,NA,HP,NA
AE6,IO_L5N_T0_34,0,34,VCCAUX,NA,HP,NA
AC7,IO_L6P_T0_34,0,34,VCCAUX,NA,HP,NA
AD7,IO_L6N_T0_VREF_34,0,34,VCCAUX,NA,HP,NA
AF3,IO_L7P_T1_34,1,34,VCCAUX,NA,HP,NA
AF2,IO_L7N_T1_34,1,34,VCCAUX,NA,HP,NA
AE1,IO_L8P_T1_34,1,34,VCCAUX,NA,HP,NA
AF1,IO_L8N_T1_34,1,34,VCCAUX,NA,HP,NA
AG4,IO_L9P_T1_DQS_34,1,34,VCCAUX,NA,HP,NA
AG3,IO_L9N_T1_DQS_34,1,34,VCCAUX,NA,HP,NA
AE4,IO_L10P_T1_34,1,34,VCCAUX,NA,HP,NA
AE3,IO_L10N_T1_34,1,34,VCCAUX,NA,HP,NA
AE5,IO_L11P_T1_SRCC_34,1,34,VCCAUX,NA,HP,NA
AF5,IO_L11N_T1_SRCC_34,1,34,VCCAUX,NA,HP,NA
AF6,IO_L12P_T1_MRCC_34,1,34,VCCAUX,NA,HP,NA
AG5,IO_L12N_T1_MRCC_34,1,34,VCCAUX,NA,HP,NA
AH4,IO_L13P_T2_MRCC_34,2,34,VCCAUX,NA,HP,NA
AJ4,IO_L13N_T2_MRCC_34,2,34,VCCAUX,NA,HP,NA
AH6,IO_L14P_T2_SRCC_34,2,34,VCCAUX,NA,HP,NA
AH5,IO_L14N_T2_SRCC_34,2,34,VCCAUX,NA,HP,NA
AG2,IO_L15P_T2_DQS_34,2,34,VCCAUX,NA,HP,NA
AH1,IO_L15N_T2_DQS_34,2,34,VCCAUX,NA,HP,NA
AH2,IO_L16P_T2_34,2,34,VCCAUX,NA,HP,NA
AJ2,IO_L16N_T2_34,2,34,VCCAUX,NA,HP,NA
AJ1,IO_L17P_T2_34,2,34,VCCAUX,NA,HP,NA
AK1,IO_L17N_T2_34,2,34,VCCAUX,NA,HP,NA
AJ3,IO_L18P_T2_34,2,34,VCCAUX,NA,HP,NA
AK3,IO_L18N_T2_34,2,34,VCCAUX,NA,HP,NA
AF8,IO_L19P_T3_34,3,34,VCCAUX,NA,HP,NA
AG8,IO_L19N_T3_VREF_34,3,34,VCCAUX,NA,HP,NA
AF7,IO_L20P_T3_34,3,34,VCCAUX,NA,HP,NA
AG7,IO_L20N_T3_34,3,34,VCCAUX,NA,HP,NA
AH7,IO_L21P_T3_DQS_34,3,34,VCCAUX,NA,HP,NA
AJ7,IO_L21N_T3_DQS_34,3,34,VCCAUX,NA,HP,NA
AJ6,IO_L22P_T3_34,3,34,VCCAUX,NA,HP,NA
AK6,IO_L22N_T3_34,3,34,VCCAUX,NA,HP,NA
AJ8,IO_L23P_T3_34,3,34,VCCAUX,NA,HP,NA
AK8,IO_L23N_T3_34,3,34,VCCAUX,NA,HP,NA
AK5,IO_L24P_T3_34,3,34,VCCAUX,NA,HP,NA
AK4,IO_L24N_T3_34,3,34,VCCAUX,NA,HP,NA
AB7,IO_25_VRP_34,NA,34,VCCAUX,NA,HP,NA
T2,MGTXTXP3_115,NA,115,NA,NA,GTX,NA
V6,MGTXRXP3_115,NA,115,NA,NA,GTX,NA
T1,MGTXTXN3_115,NA,115,NA,NA,GTX,NA
V5,MGTXRXN3_115,NA,115,NA,NA,GTX,NA
U4,MGTXTXP2_115,NA,115,NA,NA,GTX,NA
W4,MGTXRXP2_115,NA,115,NA,NA,GTX,NA
U3,MGTXTXN2_115,NA,115,NA,NA,GTX,NA
R8,MGTREFCLK0P_115,NA,115,NA,NA,GTX,NA
W3,MGTXRXN2_115,NA,115,NA,NA,GTX,NA
W7,MGTAVTTRCAL_115,NA,115,NA,NA,GTX,NA
R7,MGTREFCLK0N_115,NA,115,NA,NA,GTX,NA
W8,MGTRREF_115,NA,115,NA,NA,GTX,NA
U7,MGTREFCLK1N_115,NA,115,NA,NA,GTX,NA
U8,MGTREFCLK1P_115,NA,115,NA,NA,GTX,NA
V2,MGTXTXP1_115,NA,115,NA,NA,GTX,NA
Y6,MGTXRXP1_115,NA,115,NA,NA,GTX,NA
V1,MGTXTXN1_115,NA,115,NA,NA,GTX,NA
Y5,MGTXRXN1_115,NA,115,NA,NA,GTX,NA
Y2,MGTXTXP0_115,NA,115,NA,NA,GTX,NA
AA4,MGTXRXP0_115,NA,115,NA,NA,GTX,NA
Y1,MGTXTXN0_115,NA,115,NA,NA,GTX,NA
AA3,MGTXRXN0_115,NA,115,NA,NA,GTX,NA
L4,MGTXTXP3_116,NA,116,NA,NA,GTX,NA
M6,MGTXRXP3_116,NA,116,NA,NA,GTX,NA
L3,MGTXTXN3_116,NA,116,NA,NA,GTX,NA
M5,MGTXRXN3_116,NA,116,NA,NA,GTX,NA
M2,MGTXTXP2_116,NA,116,NA,NA,GTX,NA
P6,MGTXRXP2_116,NA,116,NA,NA,GTX,NA
M1,MGTXTXN2_116,NA,116,NA,NA,GTX,NA
L8,MGTREFCLK0P_116,NA,116,NA,NA,GTX,NA
P5,MGTXRXN2_116,NA,116,NA,NA,GTX,NA
L7,MGTREFCLK0N_116,NA,116,NA,NA,GTX,NA
N7,MGTREFCLK1N_116,NA,116,NA,NA,GTX,NA
N8,MGTREFCLK1P_116,NA,116,NA,NA,GTX,NA
N4,MGTXTXP1_116,NA,116,NA,NA,GTX,NA
R4,MGTXRXP1_116,NA,116,NA,NA,GTX,NA
N3,MGTXTXN1_116,NA,116,NA,NA,GTX,NA
R3,MGTXRXN1_116,NA,116,NA,NA,GTX,NA
P2,MGTXTXP0_116,NA,116,NA,NA,GTX,NA
T6,MGTXRXP0_116,NA,116,NA,NA,GTX,NA
P1,MGTXTXN0_116,NA,116,NA,NA,GTX,NA
T5,MGTXRXN0_116,NA,116,NA,NA,GTX,NA
F2,MGTXTXP3_117,NA,117,NA,NA,GTX,NA
F6,MGTXRXP3_117,NA,117,NA,NA,GTX,NA
F1,MGTXTXN3_117,NA,117,NA,NA,GTX,NA
F5,MGTXRXN3_117,NA,117,NA,NA,GTX,NA
H2,MGTXTXP2_117,NA,117,NA,NA,GTX,NA
G4,MGTXRXP2_117,NA,117,NA,NA,GTX,NA
H1,MGTXTXN2_117,NA,117,NA,NA,GTX,NA
G8,MGTREFCLK0P_117,NA,117,NA,NA,GTX,NA
G3,MGTXRXN2_117,NA,117,NA,NA,GTX,NA
G7,MGTREFCLK0N_117,NA,117,NA,NA,GTX,NA
J7,MGTREFCLK1N_117,NA,117,NA,NA,GTX,NA
J8,MGTREFCLK1P_117,NA,117,NA,NA,GTX,NA
J4,MGTXTXP1_117,NA,117,NA,NA,GTX,NA
H6,MGTXRXP1_117,NA,117,NA,NA,GTX,NA
J3,MGTXTXN1_117,NA,117,NA,NA,GTX,NA
H5,MGTXRXN1_117,NA,117,NA,NA,GTX,NA
K2,MGTXTXP0_117,NA,117,NA,NA,GTX,NA
K6,MGTXRXP0_117,NA,117,NA,NA,GTX,NA
K1,MGTXTXN0_117,NA,117,NA,NA,GTX,NA
K5,MGTXRXN0_117,NA,117,NA,NA,GTX,NA
A4,MGTXTXP3_118,NA,118,NA,NA,GTX,NA
A8,MGTXRXP3_118,NA,118,NA,NA,GTX,NA
A3,MGTXTXN3_118,NA,118,NA,NA,GTX,NA
A7,MGTXRXN3_118,NA,118,NA,NA,GTX,NA
B2,MGTXTXP2_118,NA,118,NA,NA,GTX,NA
B6,MGTXRXP2_118,NA,118,NA,NA,GTX,NA
B1,MGTXTXN2_118,NA,118,NA,NA,GTX,NA
C8,MGTREFCLK0P_118,NA,118,NA,NA,GTX,NA
B5,MGTXRXN2_118,NA,118,NA,NA,GTX,NA
C7,MGTREFCLK0N_118,NA,118,NA,NA,GTX,NA
E7,MGTREFCLK1N_118,NA,118,NA,NA,GTX,NA
E8,MGTREFCLK1P_118,NA,118,NA,NA,GTX,NA
C4,MGTXTXP1_118,NA,118,NA,NA,GTX,NA
D6,MGTXRXP1_118,NA,118,NA,NA,GTX,NA
C3,MGTXTXN1_118,NA,118,NA,NA,GTX,NA
D5,MGTXRXN1_118,NA,118,NA,NA,GTX,NA
D2,MGTXTXP0_118,NA,118,NA,NA,GTX,NA
E4,MGTXRXP0_118,NA,118,NA,NA,GTX,NA
D1,MGTXTXN0_118,NA,118,NA,NA,GTX,NA
E3,MGTXRXN0_118,NA,118,NA,NA,GTX,NA
B7,MGTAVCC,NA,NA,NA,NA,NA,NA
D7,MGTAVCC,NA,NA,NA,NA,NA,NA
F7,MGTAVCC,NA,NA,NA,NA,NA,NA
H7,MGTAVCC,NA,NA,NA,NA,NA,NA
K7,MGTAVCC,NA,NA,NA,NA,NA,NA
M7,MGTAVCC,NA,NA,NA,NA,NA,NA
P7,MGTAVCC,NA,NA,NA,NA,NA,NA
T7,MGTVCCAUX,NA,NA,NA,NA,NA,NA
V7,MGTVCCAUX,NA,NA,NA,NA,NA,NA
B3,MGTAVTT,NA,NA,NA,NA,NA,NA
C5,MGTAVTT,NA,NA,NA,NA,NA,NA
D3,MGTAVTT,NA,NA,NA,NA,NA,NA
E5,MGTAVTT,NA,NA,NA,NA,NA,NA
F3,MGTAVTT,NA,NA,NA,NA,NA,NA
G5,MGTAVTT,NA,NA,NA,NA,NA,NA
H3,MGTAVTT,NA,NA,NA,NA,NA,NA
J5,MGTAVTT,NA,NA,NA,NA,NA,NA
K3,MGTAVTT,NA,NA,NA,NA,NA,NA
L5,MGTAVTT,NA,NA,NA,NA,NA,NA
M3,MGTAVTT,NA,NA,NA,NA,NA,NA
N5,MGTAVTT,NA,NA,NA,NA,NA,NA
P3,MGTAVTT,NA,NA,NA,NA,NA,NA
R5,MGTAVTT,NA,NA,NA,NA,NA,NA
T3,MGTAVTT,NA,NA,NA,NA,NA,NA
U5,MGTAVTT,NA,NA,NA,NA,NA,NA
V3,MGTAVTT,NA,NA,NA,NA,NA,NA
W5,MGTAVTT,NA,NA,NA,NA,NA,NA
N16,VCCBRAM,NA,NA,NA,NA,NA,NA
R16,VCCBRAM,NA,NA,NA,NA,NA,NA
U16,VCCBRAM,NA,NA,NA,NA,NA,NA
W16,VCCBRAM,NA,NA,NA,NA,NA,NA
A1,GND,NA,NA,NA,NA,NA,NA
A14,GND,NA,NA,NA,NA,NA,NA
A2,GND,NA,NA,NA,NA,NA,NA
A24,GND,NA,NA,NA,NA,NA,NA
A5,GND,NA,NA,NA,NA,NA,NA
A6,GND,NA,NA,NA,NA,NA,NA
A9,GND,NA,NA,NA,NA,NA,NA
AA1,GND,NA,NA,NA,NA,NA,NA
AA14,GND,NA,NA,NA,NA,NA,NA
AA2,GND,NA,NA,NA,NA,NA,NA
AA24,GND,NA,NA,NA,NA,NA,NA
AA5,GND,NA,NA,NA,NA,NA,NA
AA6,GND,NA,NA,NA,NA,NA,NA
AA7,GND,NA,NA,NA,NA,NA,NA
AB11,GND,NA,NA,NA,NA,NA,NA
AB21,GND,NA,NA,NA,NA,NA,NA
AB3,GND,NA,NA,NA,NA,NA,NA
AB4,GND,NA,NA,NA,NA,NA,NA
AC18,GND,NA,NA,NA,NA,NA,NA
AC28,GND,NA,NA,NA,NA,NA,NA
AC8,GND,NA,NA,NA,NA,NA,NA
AD15,GND,NA,NA,NA,NA,NA,NA
AD25,GND,NA,NA,NA,NA,NA,NA
AD5,GND,NA,NA,NA,NA,NA,NA
AE12,GND,NA,NA,NA,NA,NA,NA
AE2,GND,NA,NA,NA,NA,NA,NA
AE22,GND,NA,NA,NA,NA,NA,NA
AF19,GND,NA,NA,NA,NA,NA,NA
AF29,GND,NA,NA,NA,NA,NA,NA
AF9,GND,NA,NA,NA,NA,NA,NA
AG16,GND,NA,NA,NA,NA,NA,NA
AG26,GND,NA,NA,NA,NA,NA,NA
AG6,GND,NA,NA,NA,NA,NA,NA
AH13,GND,NA,NA,NA,NA,NA,NA
AH23,GND,NA,NA,NA,NA,NA,NA
AH3,GND,NA,NA,NA,NA,NA,NA
AJ10,GND,NA,NA,NA,NA,NA,NA
AJ20,GND,NA,NA,NA,NA,NA,NA
AJ30,GND,NA,NA,NA,NA,NA,NA
AK17,GND,NA,NA,NA,NA,NA,NA
AK27,GND,NA,NA,NA,NA,NA,NA
AK7,GND,NA,NA,NA,NA,NA,NA
B11,GND,NA,NA,NA,NA,NA,NA
B21,GND,NA,NA,NA,NA,NA,NA
B4,GND,NA,NA,NA,NA,NA,NA
B8,GND,NA,NA,NA,NA,NA,NA
B9,GND,NA,NA,NA,NA,NA,NA
C1,GND,NA,NA,NA,NA,NA,NA
C18,GND,NA,NA,NA,NA,NA,NA
C2,GND,NA,NA,NA,NA,NA,NA
C28,GND,NA,NA,NA,NA,NA,NA
C6,GND,NA,NA,NA,NA,NA,NA
C9,GND,NA,NA,NA,NA,NA,NA
D15,GND,NA,NA,NA,NA,NA,NA
D25,GND,NA,NA,NA,NA,NA,NA
D4,GND,NA,NA,NA,NA,NA,NA
D8,GND,NA,NA,NA,NA,NA,NA
D9,GND,NA,NA,NA,NA,NA,NA
E1,GND,NA,NA,NA,NA,NA,NA
E12,GND,NA,NA,NA,NA,NA,NA
E2,GND,NA,NA,NA,NA,NA,NA
E22,GND,NA,NA,NA,NA,NA,NA
E6,GND,NA,NA,NA,NA,NA,NA
E9,GND,NA,NA,NA,NA,NA,NA
F19,GND,NA,NA,NA,NA,NA,NA
F29,GND,NA,NA,NA,NA,NA,NA
F4,GND,NA,NA,NA,NA,NA,NA
F8,GND,NA,NA,NA,NA,NA,NA
F9,GND,NA,NA,NA,NA,NA,NA
G1,GND,NA,NA,NA,NA,NA,NA
G16,GND,NA,NA,NA,NA,NA,NA
G2,GND,NA,NA,NA,NA,NA,NA
G26,GND,NA,NA,NA,NA,NA,NA
G6,GND,NA,NA,NA,NA,NA,NA
G9,GND,NA,NA,NA,NA,NA,NA
H13,GND,NA,NA,NA,NA,NA,NA
H23,GND,NA,NA,NA,NA,NA,NA
H4,GND,NA,NA,NA,NA,NA,NA
H8,GND,NA,NA,NA,NA,NA,NA
H9,GND,NA,NA,NA,NA,NA,NA
J1,GND,NA,NA,NA,NA,NA,NA
J10,GND,NA,NA,NA,NA,NA,NA
J2,GND,NA,NA,NA,NA,NA,NA
J20,GND,NA,NA,NA,NA,NA,NA
J30,GND,NA,NA,NA,NA,NA,NA
J6,GND,NA,NA,NA,NA,NA,NA
J9,GND,NA,NA,NA,NA,NA,NA
K17,GND,NA,NA,NA,NA,NA,NA
K27,GND,NA,NA,NA,NA,NA,NA
K4,GND,NA,NA,NA,NA,NA,NA
K8,GND,NA,NA,NA,NA,NA,NA
K9,GND,NA,NA,NA,NA,NA,NA
L1,GND,NA,NA,NA,NA,NA,NA
L14,GND,NA,NA,NA,NA,NA,NA
L2,GND,NA,NA,NA,NA,NA,NA
L24,GND,NA,NA,NA,NA,NA,NA
L6,GND,NA,NA,NA,NA,NA,NA
L9,GND,NA,NA,NA,NA,NA,NA
M12,GND,NA,NA,NA,NA,NA,NA
M14,GND,NA,NA,NA,NA,NA,NA
M16,GND,NA,NA,NA,NA,NA,NA
M18,GND,NA,NA,NA,NA,NA,NA
M21,GND,NA,NA,NA,NA,NA,NA
M4,GND,NA,NA,NA,NA,NA,NA
M8,GND,NA,NA,NA,NA,NA,NA
M9,GND,NA,NA,NA,NA,NA,NA
N1,GND,NA,NA,NA,NA,NA,NA
N11,GND,NA,NA,NA,NA,NA,NA
N13,GND,NA,NA,NA,NA,NA,NA
N15,GND,NA,NA,NA,NA,NA,NA
N17,GND,NA,NA,NA,NA,NA,NA
N2,GND,NA,NA,NA,NA,NA,NA
N28,GND,NA,NA,NA,NA,NA,NA
N6,GND,NA,NA,NA,NA,NA,NA
N9,GND,NA,NA,NA,NA,NA,NA
P10,GND,NA,NA,NA,NA,NA,NA
P12,GND,NA,NA,NA,NA,NA,NA
P16,GND,NA,NA,NA,NA,NA,NA
P18,GND,NA,NA,NA,NA,NA,NA
P25,GND,NA,NA,NA,NA,NA,NA
P4,GND,NA,NA,NA,NA,NA,NA
P8,GND,NA,NA,NA,NA,NA,NA
P9,GND,NA,NA,NA,NA,NA,NA
R1,GND,NA,NA,NA,NA,NA,NA
R11,GND,NA,NA,NA,NA,NA,NA
R13,GND,NA,NA,NA,NA,NA,NA
R17,GND,NA,NA,NA,NA,NA,NA
R2,GND,NA,NA,NA,NA,NA,NA
R22,GND,NA,NA,NA,NA,NA,NA
R6,GND,NA,NA,NA,NA,NA,NA
R9,GND,NA,NA,NA,NA,NA,NA
T10,GND,NA,NA,NA,NA,NA,NA
T12,GND,NA,NA,NA,NA,NA,NA
T16,GND,NA,NA,NA,NA,NA,NA
T18,GND,NA,NA,NA,NA,NA,NA
T19,GND,NA,NA,NA,NA,NA,NA
T29,GND,NA,NA,NA,NA,NA,NA
T4,GND,NA,NA,NA,NA,NA,NA
T8,GND,NA,NA,NA,NA,NA,NA
U1,GND,NA,NA,NA,NA,NA,NA
U11,GND,NA,NA,NA,NA,NA,NA
U13,GND,NA,NA,NA,NA,NA,NA
U17,GND,NA,NA,NA,NA,NA,NA
U2,GND,NA,NA,NA,NA,NA,NA
U26,GND,NA,NA,NA,NA,NA,NA
U6,GND,NA,NA,NA,NA,NA,NA
U9,GND,NA,NA,NA,NA,NA,NA
V10,GND,NA,NA,NA,NA,NA,NA
V12,GND,NA,NA,NA,NA,NA,NA
V14,GND,NA,NA,NA,NA,NA,NA
V16,GND,NA,NA,NA,NA,NA,NA
V18,GND,NA,NA,NA,NA,NA,NA
V23,GND,NA,NA,NA,NA,NA,NA
V4,GND,NA,NA,NA,NA,NA,NA
V8,GND,NA,NA,NA,NA,NA,NA
V9,GND,NA,NA,NA,NA,NA,NA
W1,GND,NA,NA,NA,NA,NA,NA
W11,GND,NA,NA,NA,NA,NA,NA
W13,GND,NA,NA,NA,NA,NA,NA
W15,GND,NA,NA,NA,NA,NA,NA
W17,GND,NA,NA,NA,NA,NA,NA
W2,GND,NA,NA,NA,NA,NA,NA
W20,GND,NA,NA,NA,NA,NA,NA
W30,GND,NA,NA,NA,NA,NA,NA
W6,GND,NA,NA,NA,NA,NA,NA
W9,GND,NA,NA,NA,NA,NA,NA
Y17,GND,NA,NA,NA,NA,NA,NA
Y27,GND,NA,NA,NA,NA,NA,NA
Y3,GND,NA,NA,NA,NA,NA,NA
Y4,GND,NA,NA,NA,NA,NA,NA
Y7,GND,NA,NA,NA,NA,NA,NA
Y8,GND,NA,NA,NA,NA,NA,NA
Y9,GND,NA,NA,NA,NA,NA,NA
M11,VCCINT,NA,NA,NA,NA,NA,NA
M13,VCCINT,NA,NA,NA,NA,NA,NA
M15,VCCINT,NA,NA,NA,NA,NA,NA
M17,VCCINT,NA,NA,NA,NA,NA,NA
N10,VCCINT,NA,NA,NA,NA,NA,NA
N12,VCCINT,NA,NA,NA,NA,NA,NA
N14,VCCINT,NA,NA,NA,NA,NA,NA
N18,VCCINT,NA,NA,NA,NA,NA,NA
P11,VCCINT,NA,NA,NA,NA,NA,NA
P17,VCCINT,NA,NA,NA,NA,NA,NA
R10,VCCINT,NA,NA,NA,NA,NA,NA
R12,VCCINT,NA,NA,NA,NA,NA,NA
R18,VCCINT,NA,NA,NA,NA,NA,NA
T11,VCCINT,NA,NA,NA,NA,NA,NA
T17,VCCINT,NA,NA,NA,NA,NA,NA
U10,VCCINT,NA,NA,NA,NA,NA,NA
U12,VCCINT,NA,NA,NA,NA,NA,NA
U18,VCCINT,NA,NA,NA,NA,NA,NA
V17,VCCINT,NA,NA,NA,NA,NA,NA
W18,VCCINT,NA,NA,NA,NA,NA,NA
P13,VCCAUX,NA,NA,NA,NA,NA,NA
T13,VCCAUX,NA,NA,NA,NA,NA,NA
V13,VCCAUX,NA,NA,NA,NA,NA,NA
V15,VCCAUX,NA,NA,NA,NA,NA,NA
W14,VCCAUX,NA,NA,NA,NA,NA,NA
W12,VCCAUX_IO_G0,NA,NA,NA,NA,NA,NA
V11,VCCAUX_IO_G0,NA,NA,NA,NA,NA,NA
W10,VCCAUX_IO_G0,NA,NA,NA,NA,NA,NA
AA19,VCCO_32,NA,32,NA,NA,NA,NA
AB16,VCCO_32,NA,32,NA,NA,NA,NA
AE17,VCCO_32,NA,32,NA,NA,NA,NA
AF14,VCCO_32,NA,32,NA,NA,NA,NA
AH18,VCCO_32,NA,32,NA,NA,NA,NA
AJ15,VCCO_32,NA,32,NA,NA,NA,NA
AA9,VCCO_33,NA,33,NA,NA,NA,NA
AC13,VCCO_33,NA,33,NA,NA,NA,NA
AD10,VCCO_33,NA,33,NA,NA,NA,NA
AG11,VCCO_33,NA,33,NA,NA,NA,NA
AK12,VCCO_33,NA,33,NA,NA,NA,NA
Y12,VCCO_33,NA,33,NA,NA,NA,NA
AC3,VCCO_34,NA,34,NA,NA,NA,NA
AE7,VCCO_34,NA,34,NA,NA,NA,NA
AF4,VCCO_34,NA,34,NA,NA,NA,NA
AG1,VCCO_34,NA,34,NA,NA,NA,NA
AH8,VCCO_34,NA,34,NA,NA,NA,NA
AJ5,VCCO_34,NA,34,NA,NA,NA,NA
AK2,VCCO_34,NA,34,NA,NA,NA,NA
AC23,VCCO_12,NA,12,NA,NA,NA,NA
AD20,VCCO_12,NA,12,NA,NA,NA,NA
AF24,VCCO_12,NA,12,NA,NA,NA,NA
AG21,VCCO_12,NA,12,NA,NA,NA,NA
AK22,VCCO_12,NA,12,NA,NA,NA,NA
Y22,VCCO_12,NA,12,NA,NA,NA,NA
AA29,VCCO_13,NA,13,NA,NA,NA,NA
AB26,VCCO_13,NA,13,NA,NA,NA,NA
AD30,VCCO_13,NA,13,NA,NA,NA,NA
AE27,VCCO_13,NA,13,NA,NA,NA,NA
AH28,VCCO_13,NA,13,NA,NA,NA,NA
AJ25,VCCO_13,NA,13,NA,NA,NA,NA
P30,VCCO_14,NA,14,NA,NA,NA,NA
R27,VCCO_14,NA,14,NA,NA,NA,NA
T24,VCCO_14,NA,14,NA,NA,NA,NA
U21,VCCO_14,NA,14,NA,NA,NA,NA
V28,VCCO_14,NA,14,NA,NA,NA,NA
W25,VCCO_14,NA,14,NA,NA,NA,NA
